Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud;dir
437312,0700000000;4473256,5800000000;31/05/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOMINGO DE ZAIZITA, CALLE, DE;5 A;PMR;Batería;1;3,7;;-3.73880507;40.407565403;DOMINGO DE ZAIZITA, CALLE, DE5 A
437226,1300000000;4473285,4900000000;03/12/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOMINGO DE ZAIZITA, CALLE, DE;11;PMR;Batería;1;6,5;;-3.739820638;40.407819395;DOMINGO DE ZAIZITA, CALLE, DE11
437286,7800000000;4473265,4300000000;10/02/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOMINGO DE ZAIZITA, CALLE, DE;5 B;PMR;Línea;2;16;;-3.739104039;40.407643555;DOMINGO DE ZAIZITA, CALLE, DE5 B
438067,2100000000;4473725,6600000000;31/05/2018;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOÑA BERENGUELA, CALLE, DE;57;PMR;Línea;1;5,5;;-3.729951726;40.411847403;DOÑA BERENGUELA, CALLE, DE57
438210,1100000000;4473576,4100000000;23/10/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOÑA MENCIA, CALLE, DE;25;PMR;Batería;1;3,7;;-3.728253135;40.410513959;DOÑA MENCIA, CALLE, DE25
438145,2900000000;4473530,1200000000;19/07/2010;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOÑA MENCIA, CALLE, DE;37;PMR;Línea;1;6;;-3.729012591;40.410092434;DOÑA MENCIA, CALLE, DE37
438259,0500000000;4473829,1500000000;14/11/2019;10  LATINA;10-02 PUERTA DEL ÁNGEL;DOÑA URRACA, CALLE, DE;27;PMR;Línea;1;5,78;;-3.727700919;40.412794159;DOÑA URRACA, CALLE, DE27
438393,5600000000;4473565,9000000000;13/06/2018;10  LATINA;10-02 PUERTA DEL ÁNGEL;EGABRO, PLAZA, DE;5;PMR;Línea;2;6;;-3.726090162;40.410432828;EGABRO, PLAZA, DE5
437436,8100000000;4473628,7800000000;15/02/1999;10  LATINA;10-02 PUERTA DEL ÁNGEL;ENRIQUE GRANADOS, CALLE, DE;6;PMR;Línea;1;5;;-3.737371701;40.410928207;ENRIQUE GRANADOS, CALLE, DE6
438614,6400000000;4473460,5100000000;09/10/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;9;PMR;Línea;1;6,76;;-3.72347461;40.409499537;ERMITA DEL SANTO, PASEO, DE LA9
438625,9900000000;4473687,7400000000;30/12/2009;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;14;PMR;Línea;1;6,1;;-3.723362654;40.411547231;ERMITA DEL SANTO, PASEO, DE LA14
438627,1900000000;4473603,7500000000;16/01/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;18;PMR;Línea;2;11,07;;-3.723340481;40.410791156;ERMITA DEL SANTO, PASEO, DE LA18
438619,0700000000;4473558,2800000000;15/01/2015;10  LATINA;10-02 PUERTA DEL ÁNGEL;ERMITA DEL SANTO, PASEO, DE LA;22;PMR;Línea;2;9,75;;-3.723431753;40.410380803;ERMITA DEL SANTO, PASEO, DE LA22
438122,8800000000;4473903,5000000000;29/11/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;40;PMR;Línea;1;5;;-3.729312993;40.413453805;EXTREMADURA, PASEO, DE40
438071,9700000000;4473879,0100000000;20/08/2019;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;54;PMR;Línea;1;6,32;;-3.729910645;40.413229721;EXTREMADURA, PASEO, DE54
437995,0400000000;4473843,4500000000;25/04/2012;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;66;PMR;Línea;1;5;LABORABLES DE LUNES A VIERNES DE 9:30 A 20 HORAS;-3.730813856;40.412903307;EXTREMADURA, PASEO, DE66
437795,0700000000;4473748,6700000000;25/04/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;102;PMR;Línea;1;5;;-3.733161321;40.412034417;EXTREMADURA, PASEO, DE102
437654,9900000000;4473680,8900000000;22/04/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;122;PMR;Línea;1;5,14;;-3.734805538;40.411413846;EXTREMADURA, PASEO, DE122
437605,2500000000;4473716,5800000000;22/12/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;131;PMR;Línea;1;5;;-3.735395226;40.411731322;EXTREMADURA, PASEO, DE131
437425,5700000000;4473571,4500000000;06/06/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;EXTREMADURA, PASEO, DE;144;PMR;Línea;1;8;;-3.73749844;40.410410196;EXTREMADURA, PASEO, DE144
437455,5900000000;4473161,2300000000;07/07/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;FEDERICO MAYO, CALLE, DE;1;PMR;Línea;1;8,33;;-3.737104359;40.406717426;FEDERICO MAYO, CALLE, DE1
437425,3600000000;4473178,2500000000;25/11/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;FEDERICO MAYO, CALLE, DE;4;PMR;Línea;1;7,16;;-3.737462343;40.406868457;FEDERICO MAYO, CALLE, DE4
437257,8100000000;4473227,3500000000;21/08/2018;10  LATINA;10-02 PUERTA DEL ÁNGEL;FEDERICO MAYO, CALLE, DE;15;PMR;Línea;1;5,5;;-3.739441569;40.407297832;FEDERICO MAYO, CALLE, DE15
437219,2200000000;4473240,5400000000;03/12/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;FEDERICO MAYO, CALLE, DE;19;PMR;Línea;1;5,5;;-3.739897586;40.407413627;FEDERICO MAYO, CALLE, DE19
438025,2100000000;4473279,3600000000;13/12/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;FIDIAS, CALLE, DE;4;PMR;Línea;1;5,5;;-3.730403217;40.40782375;FIDIAS, CALLE, DE4
437987,6000000000;4473272,7700000000;07/02/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;FIDIAS, CALLE, DE;11;PMR;Línea;1;7,72;;-3.730845884;40.407761641;FIDIAS, CALLE, DE11
437912,8200000000;4473278,3600000000;01/03/2021;10  LATINA;10-02 PUERTA DEL ÁNGEL;FIDIAS, CALLE, DE;25;PMR;Línea;1;5,5;;-3.731727551;40.407806275;FIDIAS, CALLE, DE25
437637,9400000000;4473260,8200000000;25/01/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;FORTUNA, CALLE, DE LA;42;PMR;Línea;2;11;;-3.734965279;40.407628429;FORTUNA, CALLE, DE LA42
437279,7600000000;4473442,7700000000;10/12/2004;10  LATINA;10-02 PUERTA DEL ÁNGEL;FRANCISCO BRIZUELA, CALLE, DE;Fte 2;PMR;Batería;2;6;;-3.739204192;40.409239987;FRANCISCO BRIZUELA, CALLE, DEFte 2
437230,1600000000;4473365,1900000000;29/12/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;FRANCISCO RONQUILLO, CALLE, DE;1;PMR;Línea;1;7,74;;-3.739781104;40.408537999;FRANCISCO RONQUILLO, CALLE, DE1
437162,9800000000;4473387,8200000000;01/01/1900;10  LATINA;10-02 PUERTA DEL ÁNGEL;FRANCISCO RONQUILLO, CALLE, DE;Fte 5;PMR;Línea;1;5;RESERVADO VEHICULOS MINUSVALIDOSAUTORIZADOS;-3.740575051;40.408736987;FRANCISCO RONQUILLO, CALLE, DEFte 5
437973,1500000000;4473915,5100000000;08/02/2007;10  LATINA;10-02 PUERTA DEL ÁNGEL;FRUELA, CALLE, DE;3;PMR;Línea;1;5;;-3.731078791;40.413550979;FRUELA, CALLE, DE3
438211,9800000000;4473416,4200000000;15/12/2010;10  LATINA;10-02 PUERTA DEL ÁNGEL;FUENTEOVEJUNA, CALLE, DE;19;PMR;Línea;1;5,7;;-3.728215607;40.409073027;FUENTEOVEJUNA, CALLE, DE19
437867,0400000000;4473471,9300000000;15/11/2010;10  LATINA;10-02 PUERTA DEL ÁNGEL;GALIANA, CALLE, DE;8;PMR;Línea;1;5;;-3.732286128;40.40954715;GALIANA, CALLE, DE8
437863,1100000000;4473452,7800000000;20/10/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GALIANA, CALLE, DE;9;PMR;;;3,56;;-3.732330532;40.409374002;GALIANA, CALLE, DE9
437855,3100000000;4473456,7700000000;05/04/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;GALIANA, CALLE, DE;14;PMR;Línea;1;5;;-3.732422836;40.409409353;GALIANA, CALLE, DE14
437827,1100000000;4473320,8900000000;10/12/2004;10  LATINA;10-02 PUERTA DEL ÁNGEL;GALIANA, CALLE, DE;33;PMR;Línea;1;5;.;-3.732741859;40.408183052;GALIANA, CALLE, DE33
438590,7700000000;4473447,3600000000;09/08/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENISTA, CALLE, DE LA;1;PMR;Batería;1;3,7;;-3.723754615;40.409379903;GENISTA, CALLE, DE LA1
438576,4900000000;4473471,1800000000;07/09/2021;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENISTA, CALLE, DE LA;2;PMR;Batería;1;3,7;;-3.723925184;40.409593387;GENISTA, CALLE, DE LA2
437540,4700000000;4473315,9600000000;08/05/2015;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENSERICO, CALLE, DE;8;PMR;Línea;1;5,5;;-3.73611933;40.408117849;GENSERICO, CALLE, DE8
437507,6000000000;4473294,9200000000;21/02/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;GENSERICO, CALLE, DE;9;PMR;Batería;1;5;;-3.736504702;40.407925679;GENSERICO, CALLE, DE9
437694,2400000000;4473592,1100000000;18/07/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;GRANDEZA ESPAÑOLA, CALLE, DE LA;82;PMR;Línea;1;8;;-3.73433428;40.410616805;GRANDEZA ESPAÑOLA, CALLE, DE LA82
437971,6800000000;4473631,2300000000;22/03/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;GUADARRAMA, CALLE, DE;16;PMR;Línea;2;10,9;;-3.731068364;40.410989915;GUADARRAMA, CALLE, DE16
437464,2600000000;4473456,4500000000;25/01/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;HERMINIO PUERTAS, CALLE, DE;19;PMR;Línea;1;5,5;;-3.73703125;40.409377898;HERMINIO PUERTAS, CALLE, DE19
437495,8700000000;4473375,6800000000;25/10/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;HERMINIO PUERTAS, CALLE, DE;38;PMR;Línea;1;8;;-3.736650806;40.408652419;HERMINIO PUERTAS, CALLE, DE38
437510,2000000000;4473344,6700000000;23/02/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;HERMINIO PUERTAS, CALLE, DE;48;PMR;Línea;1;5,5;;-3.736478861;40.40837419;HERMINIO PUERTAS, CALLE, DE48
437567,1200000000;4473244,1600000000;24/02/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;HERMINIO PUERTAS, CALLE, DE;51;PMR;Línea;1;6,5;;-3.735798187;40.407472584;HERMINIO PUERTAS, CALLE, DE51
437548,4800000000;4473263,0500000000;12/09/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;HERMINIO PUERTAS, CALLE, DE;60;PMR;Línea;1;5,5;;-3.736019693;40.407641206;HERMINIO PUERTAS, CALLE, DE60
437054,3500000000;4473069,1700000000;11/01/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;HUERTA DE CASTAÑEDA, CALLE, DE LA;27;PMR;Batería;1;3;;-3.741823698;40.405857817;HUERTA DE CASTAÑEDA, CALLE, DE LA27
438083,4600000000;4473607,0500000000;13/01/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;INDUSTRIA, CALLE, DE LA;1;PMR;Línea;1;8;;-3.729748727;40.410780785;INDUSTRIA, CALLE, DE LA1
438078,9100000000;4473603,2000000000;22/02/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;INDUSTRIA, CALLE, DE LA;2;PMR;Línea;1;5,05;;-3.729802012;40.410745319;INDUSTRIA, CALLE, DE LA2
438030,7400000000;4473343,8800000000;12/07/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;JAIME TERCERO, CALLE, DE;9;PMR;Línea;1;5,5;;-3.730344374;40.40840599;JAIME TERCERO, CALLE, DE9
437840,1800000000;4473362,8600000000;05/03/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;JAIME TERCERO, CALLE, DE;33;PMR;Línea;1;6,5;;-3.732591916;40.408562636;JAIME TERCERO, CALLE, DE33
438172,5800000000;4473743,8000000000;13/12/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;JAIME VERA, CALLE, DE;20;PMR;Línea;1;5,5;;-3.728711731;40.41201889;JAIME VERA, CALLE, DE20
438174,0600000000;4473692,5500000000;15/03/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JAIME VERA, CALLE, DE;28;PMR;Línea;1;8;;-3.728689271;40.4115572;JAIME VERA, CALLE, DE28
438019,1400000000;4473583,9600000000;28/01/2015;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;3;PMR;Línea;1;5,5;;-3.730504516;40.410567244;JESUITAS, PASEO, DE LOS3
437956,1700000000;4473569,1500000000;06/10/2021;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;14;PMR;Línea;1;6,5;;-3.731245121;40.410429104;JESUITAS, PASEO, DE LOS14
437987,3100000000;4473567,8400000000;11/01/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;17;PMR;Línea;2;13;;-3.730878084;40.410420509;JESUITAS, PASEO, DE LOS17
437891,6600000000;4473534,4100000000;02/02/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;23;PMR;Línea;1;8;;-3.732001941;40.410112201;JESUITAS, PASEO, DE LOS23
437810,5600000000;4473479,6100000000;30/10/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;36;PMR;Línea;1;8;;-3.732952421;40.409611894;JESUITAS, PASEO, DE LOS36
437666,0100000000;4473355,5000000000;20/03/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;42;PMR;Línea;1;5;;-3.734643677;40.408483683;JESUITAS, PASEO, DE LOS42
437587,0700000000;4473149,9400000000;06/09/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;52;PMR;Línea;1;5,5;;-3.735553878;40.406625695;JESUITAS, PASEO, DE LOS52
437644,2800000000;4473322,0000000000;30/04/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;63;PMR;Línea;1;6,61;;-3.734896581;40.408179614;JESUITAS, PASEO, DE LOS63
437610,8800000000;4473205,7300000000;21/04/2010;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;81;PMR;Línea;1;5,5;;-3.735278744;40.407129554;JESUITAS, PASEO, DE LOS81
437692,6000000000;4473381,8600000000;23/05/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JESUITAS, PASEO, DE LOS;42 E;PMR;Línea;2;10;;-3.734333077;40.408722606;JESUITAS, PASEO, DE LOS42 E
437495,2600000000;4473466,7600000000;01/06/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN ANTON, CALLE, DE;22;PMR;Línea;1;5;;-3.736666906;40.409473123;JUAN ANTON, CALLE, DE22
437474,1400000000;4473511,3300000000;06/05/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN ANTON, CALLE, DE;FTE 9;PMR;Línea;1;5;;-3.736920268;40.409872418;JUAN ANTON, CALLE, DEFTE 9
437332,1000000000;4473224,5300000000;27/01/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN PASCUAL DE MENA, CALLE, DE;1;PMR;Batería;1;5,5;;-3.738565975;40.407277893;JUAN PASCUAL DE MENA, CALLE, DE1
437192,7400000000;4473272,1400000000;04/02/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN PASCUAL DE MENA, CALLE, DE;15;PMR;Batería;1;5;;-3.740212999;40.407697183;JUAN PASCUAL DE MENA, CALLE, DE15
437185,1000000000;4473285,9700000000;07/01/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN PASCUAL DE MENA, CALLE, DE;16;PMR;Línea;1;6;;-3.740304329;40.407820312;JUAN PASCUAL DE MENA, CALLE, DE16
437122,0300000000;4473307,5200000000;24/06/2019;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN PASCUAL DE MENA, CALLE, DE;22;PMR;Línea;2;12,12;;-3.741049632;40.408010076;JUAN PASCUAL DE MENA, CALLE, DE22
438517,8700000000;4473758,9100000000;05/08/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN TORNERO, CALLE, DE;2;PMR;Línea;1;6,53;;-3.724643902;40.412180693;JUAN TORNERO, CALLE, DE2
438117,0600000000;4473655,5300000000;11/10/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN TORNERO, CALLE, DE;41;PMR;Batería;1;3;;-3.729357569;40.411219442;JUAN TORNERO, CALLE, DE41
438079,4900000000;4473627,2800000000;03/12/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN TORNERO, CALLE, DE;47;PMR;Batería;1;3,75;;-3.729797486;40.410962012;JUAN TORNERO, CALLE, DE47
438147,5700000000;4473683,2200000000;08/11/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;JUAN TORNERO, CALLE, DE;52;PMR;Línea;1;5,44;;-3.729000616;40.41147097;JUAN TORNERO, CALLE, DE52
438404,0900000000;4473799,8500000000;13/08/2002;10  LATINA;10-02 PUERTA DEL ÁNGEL;LAIN CALVO, CALLE, DE;10;PMR;Línea;1;4,81;;-3.725988749;40.412541198;LAIN CALVO, CALLE, DE10
438409,2900000000;4473763,0800000000;01/08/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;LAIN CALVO, CALLE, DE;15;PMR;Línea;1;6,5;;-3.725923833;40.412209856;LAIN CALVO, CALLE, DE15
438430,5600000000;4473660,3600000000;19/04/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;LAIN CALVO, CALLE, DE;24;PMR;Línea;1;5;;-3.725663309;40.411286535;LAIN CALVO, CALLE, DE24
438438,3100000000;4473609,0800000000;28/07/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;LAIN CALVO, CALLE, DE;25;PMR;Línea;1;6,5;;-3.725566995;40.410824616;LAIN CALVO, CALLE, DE25
438445,2200000000;4473566,6700000000;19/04/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;LAIN CALVO, CALLE, DE;29;PMR;Batería;1;3;;-3.725481452;40.410443256;LAIN CALVO, CALLE, DE29
437993,6000000000;4473239,8900000000;22/12/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;MANUEL MUIÑO ARROYO, CALLE, DE;5;PMR;Línea;2;12;;-3.730771915;40.407466339;MANUEL MUIÑO ARROYO, CALLE, DE5
437953,8800000000;4473156,3000000000;08/02/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;MANUEL MUIÑO ARROYO, CALLE, DE;24;PMR;Línea;1;5;;-3.731231886;40.406710035;MANUEL MUIÑO ARROYO, CALLE, DE24
438701,8200000000;4473442,5900000000;30/12/2009;10  LATINA;10-02 PUERTA DEL ÁNGEL;MANZANARES, AVENIDA, DEL;8;PMR;Línea;1;5,49;;-3.722445463;40.409344609;MANZANARES, AVENIDA, DEL8
437905,5400000000;4473349,9900000000;09/08/2007;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA DEL CARMEN, CALLE, DE;12;PMR;Línea;1;5;;-3.731820428;40.408451769;MARIA DEL CARMEN, CALLE, DE12
437888,8900000000;4473307,7000000000;12/06/2013;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA DEL CARMEN, CALLE, DE;22;PMR;Línea;1;5;;-3.732012483;40.408069033;MARIA DEL CARMEN, CALLE, DE22
437821,5300000000;4473145,0200000000;31/01/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA DEL CARMEN, CALLE, DE;50;PMR;Línea;2;11,5;;-3.732790388;40.406598766;MARIA DEL CARMEN, CALLE, DE50
437805,1200000000;4473098,0900000000;04/04/2007;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA DEL CARMEN, CALLE, DE;58;PMR;Línea;1;7;;-3.732979178;40.40617472;MARIA DEL CARMEN, CALLE, DE58
437865,4300000000;4473324,5900000000;08/06/2009;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA ISABEL, CALLE, DE;19;PMR;Línea;1;5,1;;-3.732290654;40.408220065;MARIA ISABEL, CALLE, DE19
437794,0200000000;4473361,3500000000;17/11/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIA TERESA ACOSTA, CALLE, DE;7;PMR;Línea;1;5,4;;-3.733135767;40.408545505;MARIA TERESA ACOSTA, CALLE, DE7
437861,3100000000;4473603,9900000000;15/04/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIANO CARDERERA, CALLE, DE;6;PMR;Línea;1;5,5;;-3.732366571;40.410736037;MARIANO CARDERERA, CALLE, DE6
437877,2400000000;4473555,3700000000;05/03/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;MARIANO CARDERERA, CALLE, DE;14;PMR;Línea;1;6,56;;-3.732174;40.410299501;MARIANO CARDERERA, CALLE, DE14
437220,1000000000;4473387,2500000000;10/12/2004;10  LATINA;10-02 PUERTA DEL ÁNGEL;MATEO GUILL, CALLE, DE;1;PMR;Línea;1;6,36;;-3.739901768;40.40873544;MATEO GUILL, CALLE, DE1
437266,0700000000;4473371,5500000000;01/06/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;MATEO GUILL, CALLE, DE;1;PMR;Línea;1;8;;-3.73935849;40.408597529;MATEO GUILL, CALLE, DE1
437166,7900000000;4473405,9200000000;14/01/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;MATEO GUILL, CALLE, DE;3;PMR;Línea;1;5,5;;-3.740531965;40.408900223;MATEO GUILL, CALLE, DE3
437543,1200000000;4473366,3200000000;08/09/2010;10  LATINA;10-02 PUERTA DEL ÁNGEL;MAUREGATO, CALLE, DE;34;PMR;Línea;1;5;;-3.736093146;40.408571116;MAUREGATO, CALLE, DE34
437596,3500000000;4473456,6900000000;28/11/2016;10  LATINA;10-02 PUERTA DEL ÁNGEL;MAUREGATO, CALLE, DE;1 B;PMR;Línea;1;5,5;;-3.735474638;40.409389357;MAUREGATO, CALLE, DE1 B
438388,1400000000;4473514,5400000000;05/04/2019;10  LATINA;10-02 PUERTA DEL ÁNGEL;MORILES, CALLE, DE;6;PMR;Línea;1;6,5;;-3.726149177;40.409969477;MORILES, CALLE, DE6
437453,0400000000;4473368,9000000000;06/08/2012;10  LATINA;10-02 PUERTA DEL ÁNGEL;NAVAS DEL REY, CALLE, DE;36;PMR;Línea;1;5;;-3.737154951;40.408588305;NAVAS DEL REY, CALLE, DE36
437403,2500000000;4473039,6200000000;31/10/2008;10  LATINA;10-02 PUERTA DEL ÁNGEL;OLIVOS, PASEO, DE LOS;66;PMR;Línea;1;6;;-3.737709231;40.405617576;OLIVOS, PASEO, DE LOS66
437165,0300000000;4473039,1800000000;19/10/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;OLIVOS, PASEO, DE LOS;105;PMR;Línea;2;11,4;;-3.74051638;40.405596205;OLIVOS, PASEO, DE LOS105
437139,5400000000;4473049,6300000000;20/09/2012;10  LATINA;10-02 PUERTA DEL ÁNGEL;OLIVOS, PASEO, DE LOS;108;PMR;Línea;1;5;;-3.740817756;40.405687935;OLIVOS, PASEO, DE LOS108
438520,1300000000;4473620,9500000000;11/07/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;PABLO CASALS, CALLE, DE;6;PMR;Batería;2;6;;-3.72460391;40.410938177;PABLO CASALS, CALLE, DE6
438505,2900000000;4473569,1500000000;19/03/2018;10  LATINA;10-02 PUERTA DEL ÁNGEL;PABLO CASALS, CALLE, DE;8;PMR;Batería;1;3;;-3.724773792;40.410469955;PABLO CASALS, CALLE, DE8
438464,1200000000;4473405,2400000000;18/02/2011;10  LATINA;10-02 PUERTA DEL ÁNGEL;PABLO CASALS, CALLE, DE;20;PMR;Línea;1;5,38;;-3.725243102;40.408990292;PABLO CASALS, CALLE, DE20
438465,9500000000;4473430,4500000000;19/03/2018;10  LATINA;10-02 PUERTA DEL ÁNGEL;PABLO CASALS, CALLE, DE;20;PMR;Batería;2;7;;-3.725223965;40.409218329;PABLO CASALS, CALLE, DE20
438205,4400000000;4473657,4700000000;27/09/2021;10  LATINA;10-02 PUERTA DEL ÁNGEL;PEDRO FERNANDEZ LABRADA, CALLE, DE;5;PMR;Línea;1;6,5;;-3.728316046;40.41124385;PEDRO FERNANDEZ LABRADA, CALLE, DE5
437339,0100000000;4472963,8500000000;07/01/2020;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERALES, PASEO, DE LOS;14;PMR;Línea;2;11,02;;-3.738458889;40.404930943;PERALES, PASEO, DE LOS14
437246,8200000000;4472976,2500000000;17/05/2021;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERALES, PASEO, DE LOS;34;PMR;Línea;1;6,5;;-3.739546363;40.405035623;PERALES, PASEO, DE LOS34
438046,3200000000;4473422,0600000000;03/06/2019;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERICLES, CALLE, DE;5;PMR;Línea;2;11,5;;-3.730168361;40.4091109;PERICLES, CALLE, DE5
437875,9900000000;4473425,2700000000;02/11/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERICLES, CALLE, DE;24;PMR;Línea;1;8;;-3.732176063;40.409127172;PERICLES, CALLE, DE24
437858,1300000000;4473410,7700000000;11/01/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERICLES, CALLE, DE;27;PMR;Batería;1;3,5;;-3.732385192;40.408995334;PERICLES, CALLE, DE27
437810,8000000000;4473410,8400000000;23/05/2022;10  LATINA;10-02 PUERTA DEL ÁNGEL;PERICLES, CALLE, DE;28;PMR;Línea;1;6,5;;-3.73294291;40.408992125;PERICLES, CALLE, DE28
437992,0300000000;4473338,3300000000;03/11/2005;10  LATINA;10-02 PUERTA DEL ÁNGEL;PORTHOS, CALLE, DE;14;PMR;Línea;1;5,37;;-3.730800047;40.408352705;PORTHOS, CALLE, DE14
437986,9900000000;4473292,4100000000;26/10/2017;10  LATINA;10-02 PUERTA DEL ÁNGEL;PORTHOS, CALLE, DE;33;PMR;Línea;1;5,37;;-3.730854994;40.4079388;PORTHOS, CALLE, DE33
438542,9000000000;4474211,7100000000;22/07/2014;10  LATINA;10-02 PUERTA DEL ÁNGEL;PORTUGAL, AVENIDA, DE;3;PMR;Línea;2;10,51;;-3.724392546;40.416261585;PORTUGAL, AVENIDA, DE3
438276,4500000000;4474084,6600000000;07/08/2023;10  LATINA;10-02 PUERTA DEL ÁNGEL;PORTUGAL, AVENIDA, DE;33;PMR;Línea;1;8;;-3.727520723;40.415097621;PORTUGAL, AVENIDA, DE33
