Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
440852,3;4469135,05;06/06/2022;12  USERA;12-02 ORCASUR;POBLADOS, AVENIDA, DE LOS;170;CargayDescarga;Batería;1;4;laborables de 8 a 14 y de 16 a 20 h. excepto carga y descarga;-3,696702183;40,37069574
441345,88;4469220,83;01/10/2018;12  USERA;12-03 SAN FERMÍN;BARRANCA, CALLE, DE;22;CargayDescarga;Línea;1;7;LABORABLES DE 8:00 A 10:30 H Y DE 17:00 A 18:30 H EXCEPTO VEHÍCULOS AUTORIZADOS DEL CENTRO DE MAYORES SAN FERMÍN;-3,690896631;40,37150355
441361,8;4469401,21;07/02/2005;12  USERA;12-03 SAN FERMÍN;ELIZONDO, CALLE, DE;20;CargayDescarga;Línea;4;16,74;LABORABLES DE 8 A 11 H.EXCEPTO CARGA Y DESCARGA;-3,69072566;40,37312932
441449,65;4469559,99;05/01/2005;12  USERA;12-03 SAN FERMÍN;GIRALDA, CALLE, DE LA;17;CargayDescarga;Línea;1;8;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3,689705509;40,37456578
441165,2;4469450,26;31/03/2003;12  USERA;12-03 SAN FERMÍN;MEZQUITA, CALLE, DE LA;2;CargayDescarga;Línea;2;10;DIAS LECTIVOS DE 7,30 A 17,30 H.EXCEPTO CARGA Y DESCARGA;-3,693045853;40,37355755
441435,13;4469460,66;12/01/2006;12  USERA;12-03 SAN FERMÍN;MEZQUITA, CALLE, DE LA;28;CargayDescarga;Línea;3;15,1;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,689867427;40,37367025
441261,35;4469374,06;12/01/2005;12  USERA;12-03 SAN FERMÍN;TACONERA, CALLE, DE;18;CargayDescarga;Línea;3;14,5;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3,691906354;40,37287745
440570,74;4470755,91;03/11/2000;12  USERA;12-04 ALMENDRALES;ALMENDRALES, CALLE, DE LOS;34;CargayDescarga;Línea;3;16;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,700169552;40,38527746
440263,65;4470675,9;01/10/2012;12  USERA;12-04 ALMENDRALES;AMOR HERMOSO, CALLE, DEL;52;CargayDescarga;Línea;2;10;De lunes a viernes de 9 a 14 horas excepto carga y descarga;-3,703779873;40,3845341
440940,95;4470403,53;02/02/2023;12  USERA;12-04 ALMENDRALES;ANTONIO LOPEZ, CALLE, DE;246 D;CargayDescarga;Línea;1;7,5;LAB DE LUNES A SÁBADO DE 8 A 14:30 H MÁXIMO 45 MINUTOS;-3,695775653;40,38212889
440335,3;4470740,3;01/01/1900;12  USERA;12-04 ALMENDRALES;ANTONIO SALVADOR, CALLE, DE;56;CargayDescarga;Línea;2;10;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,702941808;40,38511995
440179,53;4470712,75;28/09/1999;12  USERA;12-04 ALMENDRALES;ANTONIO SALVADOR, CALLE, DE;81;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,704774242;40,38486035
440501,36;4470829,16;10/01/2005;12  USERA;12-04 ALMENDRALES;ANTONIO SALVADOR, CALLE, DE;27;CargayDescarga;Línea;3;15;lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,700993752;40,38593229
440239,86;4470303,87;22/06/2010;12  USERA;12-04 ALMENDRALES;ANTONIO VELASCO ZAZO, CALLE, DE;7;CargayDescarga;Línea;3;24;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H.  EXCEPTO. CARGA Y DESCARGA;-3,704025157;40,38118104
440837,13;4470290,72;11/02/2011;12  USERA;12-04 ALMENDRALES;CORDOBA, AVENIDA, DE;31;CargayDescarga;Línea;3;15;LABORABLES E 8 A 14 Y DE 16,30 A 19H. EXCEPTO CARGA Y DESCARGA;-3,696988261;40,38110593
440513,23;4470367,12;15/12/2015;12  USERA;12-04 ALMENDRALES;CRISTO DE LA VICTORIA, CALLE, DEL;15;CargayDescarga;Batería;6;15,1;LAB. DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3,700810863;40,38177061
440274,51;4470414,22;13/01/2005;12  USERA;12-04 ALMENDRALES;FRANCISCO RUIZ, CALLE, DE;9;CargayDescarga;Línea;5;34;LABORABLES DE 8 A 14 H.Y DE 16,30 A 20 H. EXCEPTOCARGA Y DESCARGA;-3,703627352;40,38217759
440490,85;4470891,01;01/01/1900;12  USERA;12-04 ALMENDRALES;JESUS DEL GRAN PODER, CALLE, DE;42;CargayDescarga;Línea;5;28,1;LABORABLES DE 07 A 20 HEXCEPTO CARGA Y DESCARGA;-3,701123355;40,38648892
440508,77;4470870,3;08/04/1999;12  USERA;12-04 ALMENDRALES;JESUS DEL GRAN PODER, CALLE, DE;Fte 39;CargayDescarga;Línea;5;26;LABORABLES DE 07 A 20 HEXCEPTO CARGA Y DESCARGA;-3,700910329;40,38630363
440513,53;4470950,21;10/01/2005;12  USERA;12-04 ALMENDRALES;MONEDEROS, CALLE, DE LOS;36;CargayDescarga;Línea;2;10;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,700861742;40,38702338
440139,09;4470523,4;05/02/2010;12  USERA;12-04 ALMENDRALES;NICOLAS USERA, CALLE, DE;75;CargayDescarga;Línea;3;17;LABORABLES DE 8 A 14 HY DE 16.30 A 19 H EXCEPTOCARGA Y DESCARGA;-3,705232952;40,38315133
440305,33;4470832,09;14/05/1997;12  USERA;12-04 ALMENDRALES;PILARICA, CALLE, DE LA;25;CargayDescarga;Línea;3;15;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,703303402;40,38594404
440325,42;4470533,64;13/12/2005;12  USERA;12-04 ALMENDRALES;PILARICA, CALLE, DE LA;70;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3,703038867;40,38325727
440196,09;4470816,6;01/01/1900;12  USERA;12-04 ALMENDRALES;RAMON LUJAN, CALLE, DE;26;CargayDescarga;Línea;3;15;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,704588947;40,38579702
440469,36;4470840,41;01/01/1900;12  USERA;12-04 ALMENDRALES;SAN ANTONIO DE PADUA, CALLE, DE;29;CargayDescarga;Línea;2;12;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,701371732;40,38603084
440601,01;4470805,96;19/02/1997;12  USERA;12-04 ALMENDRALES;SEQUEROS, CALLE, DE;6;CargayDescarga;Línea;2;13,8;lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,699817641;40,38573061
440542,51;4471021,35;05/07/2021;12  USERA;12-05 MOSCARDÓ;ALMENDRALES, CALLE, DE LOS;11;CargayDescarga;Línea;2;10;LAB. DE 7:30 A 8:30 EXCEPTO CARGA Y DESCARGA;-3,700526906;40,38766629
440240,77;4470861,75;10/01/2005;12  USERA;12-05 MOSCARDÓ;AMOR HERMOSO, CALLE, DEL;26;CargayDescarga;Línea;2;12;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,704066811;40,38620714
440195,88;4470978,41;10/01/2005;12  USERA;12-05 MOSCARDÓ;AMPARO USERA, CALLE, DE;33;CargayDescarga;Línea;2;13;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,704606594;40,38725468
440339,92;4471331,86;30/12/2004;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;144;CargayDescarga;Batería;3;8;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga                ;-3,702942782;40,39044915
440588,99;4471147,16;20/01/2011;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;131;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,699991018;40,38880327
440263,36;4471518,63;08/06/2015;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;99;CargayDescarga;Línea;2;15;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA;-3,703862322;40,3921258
440524,36;4471185,51;01/08/2016;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;162;CargayDescarga;Línea;2;15;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga;-3,700756089;40,38914435
440367,57;4471365,42;22/05/2017;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;142;CargayDescarga;Línea;1;7;LAB. DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3,70262015;40,39075385
440339,23;4471398,43;16/10/2017;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;138;CargayDescarga;Línea;2;15;LAB. DE 8 A 18 H EXCEPTO CARGA Y DESCARGA;-3,702957106;40,39104904
440542,93;4471199,51;11/04/2018;12  USERA;12-05 MOSCARDÓ;ANTONIO LOPEZ, CALLE, DE;117;CargayDescarga;Línea;1;7;LAB. DE 8 A 14:30 H EXCEPTO CARGA Y DESCARGA;-3,700538594;40,38927184
439582,46;4470864,04;10/01/2005;12  USERA;12-05 MOSCARDÓ;ENRIQUE FUENTES, CALLE, DE;16;CargayDescarga;Línea;3;17;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,711822482;40,38618021
440416,34;4471526,22;02/10/2017;12  USERA;12-05 MOSCARDÓ;EUGENIO CAXES, CALLE, DE;1;CargayDescarga;Línea;2;12;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,702060599;40,39220595
440340,16;4471474,12;31/01/2019;12  USERA;12-05 MOSCARDÓ;EUGENIO CAXES, CALLE, DE;14;CargayDescarga;Línea;2;12;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3,702953267;40,39173057
440133,79;4470952,72;19/04/2017;12  USERA;12-05 MOSCARDÓ;FERROVIARIOS, CALLE, DE LOS;1;CargayDescarga;Línea;2;13;LABORABLES DE 9:00 A 14:00 H Y DE 16:00 A 19:00 H EXCEPTO CARGA Y DESCARGA;-3,705335626;40,38701891
439997,05;4470829,12;25/04/2014;12  USERA;12-05 MOSCARDÓ;GABINO JIMENO, CALLE, DE;18;CargayDescarga;Línea;2;10;LABORABLES DE 8:00 A 17:00 EXCEPTO CARGA Y DESCARGA.;-3,70693498;40,38589557
439986,74;4470914,34;17/03/2023;12  USERA;12-05 MOSCARDÓ;GABINO JIMENO, CALLE, DE;3;CargayDescarga;Línea;2;10;Laborables de 9:30 a 12:30 excepto carga y descarga;-3,707064469;40,38666207
439828,67;4470889,46;14/06/2006;12  USERA;12-05 MOSCARDÓ;GABRIEL USERA, CALLE, DE;7;CargayDescarga;Línea;2;11,7;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,708924347;40,38642693
439838,56;4470808,89;28/09/2005;12  USERA;12-05 MOSCARDÓ;GABRIEL USERA, CALLE, DE;21;CargayDescarga;Línea;3;15;laborables de 8 a 14 h.y de 16,30 a 19 h. excepto:[CARGA YDESCARGA];-3,708800187;40,38570162
440502,86;4471125,46;30/11/2018;12  USERA;12-05 MOSCARDÓ;HERMENEGILDO BIELSA, CALLE, DE;23;CargayDescarga;Línea;2;13;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3,701003778;40,38860182
440366,02;4471074,1;02/02/2021;12  USERA;12-05 MOSCARDÓ;JESUS DEL GRAN PODER, CALLE, DE;11;CargayDescarga;Línea;3;16;LAB. DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3,702611154;40,38812907
440407,98;4470996,69;25/08/2021;12  USERA;12-05 MOSCARDÓ;JESUS DEL GRAN PODER, CALLE, DE;17 B;CargayDescarga;Línea;3;15;LAB DE 8 A 14 H. Y DE 17 A 20 H. EXCEPTO CARGA Y DESCARGA;-3,702109587;40,3874351
439542,38;4470901,27;14/04/1999;12  USERA;12-05 MOSCARDÓ;JUAN ESPAÑOL, CALLE, DE;71;CargayDescarga;Batería;8;20;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,712298209;40,38651264
439696,7;4470788,27;01/02/2005;12  USERA;12-05 MOSCARDÓ;MADRIDEJOS, CALLE, DE;16;CargayDescarga;Línea;3;15;laborables de 9 a 14 h. y de 16,30 a 20 h. excepto: [CARGA Y DESCARGA];-3,710469499;40,3855055
439518,02;4470978,43;04/08/2014;12  USERA;12-05 MOSCARDÓ;MANUEL NOYA, CALLE, DE;12;CargayDescarga;Línea;3;15;laborables de 8:00 a 17:00  excepto carga y descarga.;-3,712592595;40,38720609
439524,82;4470893,08;02/02/2023;12  USERA;12-05 MOSCARDÓ;MANUEL NOYA, CALLE, DE;17;CargayDescarga;Línea;2;12;LAB DE 9 A 13 H. EXCEPTO CARGA Y DESCARGA;-3,712504359;40,38643764
440387,67;4471599,77;23/05/2009;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;198;CargayDescarga;Línea;2;11;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA ;-3,70240529;40,39286634
440586,71;4471300,14;23/05/2009;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;212;CargayDescarga;Línea;3;14,1;lab. de 8 a 14h. y de 16,30 a 19h. excepto: carga y descarga;-3,700032271;40,39018123
440655,04;4471188,62;04/04/2017;12  USERA;12-05 MOSCARDÓ;MANZANARES, AVENIDA, DEL;218;CargayDescarga;Línea;2;19,42;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,699216838;40,38918085
439928,96;4470805,01;16/05/1997;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;96;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,707734829;40,38567349
440163,81;4470837,73;02/12/2011;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;70;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 HORAS Y DE 16,30 A 19 HORAS.  EXCEPTO CARGA Y DESCARGA;-3,704971225;40,38598506
439652;4470765,89;11/02/2011;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;136;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.  EXCEPTO CARGA Y DESCARGA;-3,710993928;40,38530101
439778,01;4470783,95;09/02/2015;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;118;CargayDescarga;Línea;1;12;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA ;-3,70951117;40,38547335
440475,49;4470946,26;23/03/2022;12  USERA;12-05 MOSCARDÓ;MARCELO USERA, CALLE, DE;26;CargayDescarga;Línea;3;15;LAB. DE 8 A 14:30 H. MÁXIMO 30 MINUTOS EXCEPTO CARGA Y DESCARGA;-3,701309451;40,38698476
440020,7;4470951,12;01/01/1900;12  USERA;12-05 MOSCARDÓ;NICOLAS SANCHEZ, CALLE, DE;2;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 HY DE 16.30 A 19 H EXCEPTOCARGA Y DESCARGA;-3,70666781;40,38699645
440034,87;4470880,48;01/01/1900;12  USERA;12-05 MOSCARDÓ;NICOLAS SANCHEZ, CALLE, DE;12;CargayDescarga;Línea;2;13;LABORABLES DE 09 A 20 HEXCEPTO CARGA Y DESCARGA;-3,706494204;40,38636115
440046,41;4470846,6;12/05/2021;12  USERA;12-05 MOSCARDÓ;NICOLAS SANCHEZ, CALLE, DE;19;CargayDescarga;Línea;2;12;DE LUNES A VIERNES DE 9 A 14 H. Y DE 16 A 19 H. SÁBADOS DE 9 A 11 H. EXCEPTO CARGA Y DESCARGA;-3,706355204;40,38605628
440022,64;4471005,55;10/01/2005;12  USERA;12-05 MOSCARDÓ;NICOLAS USERA, CALLE, DE;S/N;CargayDescarga;Línea;4;24;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,706650163;40,3874869
440091,1;4470841,87;10/01/2005;12  USERA;12-05 MOSCARDÓ;NICOLAS USERA, CALLE, DE;22;CargayDescarga;Línea;2;10;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,705828198;40,38601744
440343,24;4470878,99;28/09/2005;12  USERA;12-05 MOSCARDÓ;OLVIDO, CALLE, DEL;26;CargayDescarga;Línea;3;15;LAB. DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,70286125;40,38636998
440328,58;4471000,38;26/10/2017;12  USERA;12-05 MOSCARDÓ;OLVIDO, CALLE, DEL;2;CargayDescarga;Línea;2;15;LAB. DE 9:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3,703045399;40,38746255
440294,14;4470872,11;20/05/1997;12  USERA;12-05 MOSCARDÓ;PILARICA, CALLE, DE LA;16;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,703439078;40,3863046
440509,02;4471265,58;23/11/2018;12  USERA;12-05 MOSCARDÓ;SAN ZACARIAS, CALLE, DE;2;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 Y DE 16 A 19 EXCEPTO CARGA  Y DESCARGA;-3,700944305;40,38986382
440245,62;4471402,9;27/03/2013;12  USERA;12-05 MOSCARDÓ;VALLANDES, CALLE, DE;5;CargayDescarga;Línea;4;20;Laborables de 8 a 14 h y de 16,30 h a 19 h.;-3,704060451;40,39108238
439191,85;4470352,66;16/06/2016;12  USERA;12-06 ZOFÍO;CERRO BLANCO, CALLE, DEL;16;CargayDescarga;Línea;2;15;DE LUNES A VIERNES DE 9:00 A 12:00  H EXCEPTO  CARGA Y DESCARGA;-3,716375377;40,38154544
439466,99;4470224,39;10/01/2005;12  USERA;12-06 ZOFÍO;CERRO DE LOS ANGELES, AVENIDA, DEL;6;CargayDescarga;Línea;2;9,1;laborables de 8 a 14 h. excepto carga y descarga ;-3,713122065;40,38041001
439603,29;4470473,11;16/01/2009;12  USERA;12-06 ZOFÍO;FORNILLOS, CALLE, DE;58;CargayDescarga;Línea;3;14,5;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto carga y descarga ;-3,711540014;40,38266013
439389,25;4470326,78;10/01/2005;12  USERA;12-06 ZOFÍO;JUAN ZOFIO, CALLE, DE;30;CargayDescarga;Línea;2;12,9;LABORABLES DE 9 A 20H.  EXCEPTO CARGA Y DESCARGA;-3,714047678;40,38132617
439594,58;4470187,97;08/09/2017;12  USERA;12-06 ZOFÍO;MARINA VEGA, CALLE, DE;72;CargayDescarga;Línea;2;10;LABORABLES DE  LUNES A VIERNES DE 9 A 15 H  EXCEPTO CARGA Y DESCARGA ;-3,711615587;40,3800903
439620,14;4470412,94;03/12/2010;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;16;CargayDescarga;Línea;2;12,7;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto carga y descarga ;-3,711335812;40,38211897
439620,1;4470301,74;09/04/2013;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;32;CargayDescarga;Línea;3;16,34;Laborables de 9 a 14 h. y de 16,30 a 20 h.Excepto Carga y Descarga;-3,711325842;40,38111784
439571,39;4470037,49;13/01/2018;12  USERA;12-06 ZOFÍO;RAFAELA YBARRA, AVENIDA, DE;S/N;CargayDescarga;Línea;1;7;LAB. DE 8.00 A 17.00 H EXCEPTO CARGA Y DESCARGA;-3,711874507;40,37873308
439434,95;4470291,23;29/11/2004;12  USERA;12-06 ZOFÍO;SILVIO ABAD, CALLE, DE;49;CargayDescarga;Batería;12;30;Lab de 8 a 20h excepto: CARGA Y DESCARGA;-3,713505889;40,38100967
440180,83;4470155,27;19/04/2002;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;106;CargayDescarga;Línea;2;9;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H.  EXCEPTO. CARGA Y DESCARGA;-3,70470669;40,37983831
440289,99;4470231,3;09/06/2006;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;92;CargayDescarga;Línea;2;11,8;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3,703427848;40,38053079
440279,3;4470209,66;22/04/2002;12  USERA;12-07 PRADOLONGO;CRISTO DE LA VICTORIA, CALLE, DEL;49;CargayDescarga;Línea;3;17,8;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3,703551779;40,3803357
439869,02;4470525,65;24/08/2010;12  USERA;12-07 PRADOLONGO;GABRIEL USERA, CALLE, DE;68;CargayDescarga;Línea;2;11;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,708414701;40,38315276
439923,89;4470543,51;08/03/1996;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;33;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3,707769894;40,38331703
439940,29;4470363,42;09/10/2001;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;58;CargayDescarga;Línea;2;10,1;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3,707559791;40,38169613
439967,47;4470212,41;13/01/2005;12  USERA;12-07 PRADOLONGO;ISABELITA USERA, CALLE, DE;73;CargayDescarga;Línea;2;10;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H.  EXCEPTO. CARGA Y DESCARGA;-3,707225412;40,3803377
439717,69;4470749,85;29/07/1997;12  USERA;12-07 PRADOLONGO;MADRIDEJOS, CALLE, DE;20;CargayDescarga;Línea;3;15,1;Laborables de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,710218487;40,38516121
440026,96;4470475,82;24/06/2013;12  USERA;12-07 PRADOLONGO;MARIANO USERA, CALLE, DE;3;CargayDescarga;Línea;2;10;Laborables de 9 a 21 horas Excepto Carga y Descarga;-3,70654938;40,38271519
439724,88;4470505,89;10/01/2005;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;54;CargayDescarga;Línea;2;10;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,710110771;40,3829638
439712,3;4470554,6;20/12/2017;12  USERA;12-07 PRADOLONGO;MARIANO VELA, CALLE, DE;47;CargayDescarga;Línea;2;15;Laborables 8:00 a 14:00h y de 16.30 a 19:00 h. Excepto Carga y Descarga;-3,710263521;40,38340246
440045,51;4470336,24;13/01/2005;12  USERA;12-07 PRADOLONGO;MIRAMADRID, CALLE, DE;8;CargayDescarga;Línea;2;13;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3,706317675;40,38145921
440057,93;4470706,43;01/01/1900;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;36;CargayDescarga;Línea;3;15;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,706206292;40,3847944
440046,73;4470794,46;03/12/2007;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;22;CargayDescarga;Línea;2;10;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3,706346495;40,38558657
440077,01;4470557,81;07/06/2013;12  USERA;12-07 PRADOLONGO;NICOLAS SANCHEZ, CALLE, DE;58;CargayDescarga;Línea;2;10;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3,705967426;40,38345694
440159,27;4470321,57;06/06/2022;12  USERA;12-07 PRADOLONGO;NICOLAS USERA, CALLE, DE;124 B;CargayDescarga;Línea;1;9;LAB. DE 9 A 17 H. EXCPETO CARGA Y DESCARGA;-3,704976267;40,38133482
439983,03;4470755,73;02/08/2008;12  USERA;12-07 PRADOLONGO;ORTIZ CAMPOS, CALLE, DE;8;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3,707093231;40,38523306
439819,26;4470518,64;01/01/1900;12  USERA;12-07 PRADOLONGO;PERPETUA DIAZ, CALLE, DE;39;CargayDescarga;Línea;2;11;Lab. de 9 a 14 h. y de 16,30 a 20 h.excepto: CARGA Y DESCARGA;-3,709000207;40,38308595
439620,17;4470667,78;10/01/2005;12  USERA;12-07 PRADOLONGO;RAFAELA YBARRA, AVENIDA, DE;11;CargayDescarga;Línea;4;25,1;laborables de 8 a 14 h. y de 16,30 a 19 h. excepto: [CARGA Y DESCARGA] ;-3,711359589;40,38441533
439631,49;4470550,39;04/12/2013;12  USERA;12-07 PRADOLONGO;RAFAELA YBARRA, AVENIDA, DE;33;CargayDescarga;Línea;3;18,5;DÍAS LABORABLES DE 8 A 17 H;-3,711215089;40,38335857
439632,17;4470740,04;10/01/2005;12  USERA;12-07 PRADOLONGO;RODRIGO UHAGON, CALLE, DE;2;CargayDescarga;Línea;2;12;laborables de 8 a 14 h.y de 16,30 a 19 h .excepto:[CARGA YDESCARGA];-3,711225059;40,38506644
443259,16;4469904,4;05/04/2001;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;BENAMEJI, CALLE, DE;27;CargayDescarga;Línea;6;14,79;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3,66842219;40,37779343
443027,81;4470339,32;02/02/2023;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CALERO PITA, CALLE, DE;38;CargayDescarga;Línea;3;16; Lab de L a V de 8 a 14,00 y de 16,30 a 19,00 horas. Sábados de 8 a 14,00 excepto CyD el linea  ;-3,671186195;40,38169596
443253,74;4469875,11;05/04/2001;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CAMPIÑA, CALLE, DE LA;Fte 54;CargayDescarga;Línea;4;20;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3,668483324;40,37752941
443193,11;4469933,79;23/06/2020;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CAMPIÑA, CALLE, DE LA;20;CargayDescarga;Batería;2;7,5;LAB. DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3,66920273;40,37805441
442950,75;4470673,59;23/11/2017;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;CONDE RODRIGUEZ SAN PEDRO, CALLE, DEL;40;CargayDescarga;Línea;5;23;LABORABLES DE 7:30 A 20:00 H EXCEPTO CARGA Y DESCARGA;-3,672123955;40,38470158
443119,62;4469452,17;10/12/2015;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;4:00 AM;CargayDescarga;Batería;3;8;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3,670025555;40,37371059
